2021-11-07 16:13:22.715178	Light intensity:2527	Temperature:23	Humidity:48	PPM:601.7443	Corrected PPM:1957.476
2021-11-07 16:14:23.908516	Light intensity:2578	Temperature:23	Humidity:48	PPM:18922.79	Corrected PPM:1.237317e+07
2021-11-07 16:15:25.319508	Light intensity:2560	Temperature:23	Humidity:47	PPM:18922.79	Corrected PPM:1.237317e+07
2021-11-07 16:16:26.712156	Light intensity:2526	Temperature:23	Humidity:48	PPM:2688.514	Corrected PPM:1.237317e+07
2021-11-07 16:17:27.919225	Light intensity:2660	Temperature:23	Humidity:48	PPM:2688.514	Corrected PPM:1.237317e+07
2021-11-07 16:18:29.303633	Light intensity:2548	Temperature:22	Humidity:48	PPM:2688.514	Corrected PPM:1.237317e+07
2021-11-07 16:19:30.511443	Light intensity:2689	Temperature:22	Humidity:48	PPM:2688.514	Corrected PPM:1.237317e+07
2021-11-07 16:20:31.803834	Light intensity:2694	Temperature:23	Humidity:48	PPM:2688.514	Corrected PPM:1.237317e+07
2021-11-07 16:21:33.203786	Light intensity:2687	Temperature:23	Humidity:48	PPM:1.433304e+07	Corrected PPM:2678828.0
2021-11-07 16:22:34.408451	Light intensity:2709	Temperature:23	Humidity:48	PPM:1.433304e+07	Corrected PPM:2678828.0
2021-11-07 16:23:35.798944	Light intensity:2584	Temperature:23	Humidity:48	PPM:27832.27	Corrected PPM:755315.9
2021-11-07 16:24:36.998600	Light intensity:2687	Temperature:23	Humidity:48	PPM:27832.27	Corrected PPM:755315.9
2021-11-07 16:25:38.398260	Light intensity:2526	Temperature:23	Humidity:48	PPM:4897.735	Corrected PPM:3.990339
2021-11-07 16:26:40.013303	Light intensity:2607	Temperature:23	Humidity:48	PPM:0.3885828	Corrected PPM:3.990339
2021-11-07 16:27:41.310612	Light intensity:2629	Temperature:23	Humidity:48	PPM:0.3885828	Corrected PPM:3.990339
2021-11-07 16:28:42.703117	Light intensity:2524	Temperature:23	Humidity:48	PPM:328.6075	Corrected PPM:1043.436
2021-11-07 16:29:43.903897	Light intensity:2664	Temperature:23	Humidity:47	PPM:363548.2	Corrected PPM:4.563283e+08
2021-11-07 16:30:45.094290	Light intensity:2513	Temperature:23	Humidity:47	PPM:363548.2	Corrected PPM:4.563283e+08
2021-11-07 16:31:46.493997	Light intensity:2689	Temperature:23	Humidity:47	PPM:49.12491	Corrected PPM:249.8024
2021-11-07 16:32:47.706102	Light intensity:2525	Temperature:23	Humidity:47	PPM:1.506026e+08	Corrected PPM:1.216863e+07
2021-11-07 16:33:48.996383	Light intensity:2569	Temperature:23	Humidity:47	PPM:5592.0	Corrected PPM:104296.0
2021-11-07 16:34:50.177328	Light intensity:2671	Temperature:23	Humidity:46	PPM:5592.0	Corrected PPM:104296.0
2021-11-07 16:35:51.387423	Light intensity:2612	Temperature:23	Humidity:46	PPM:5592.0	Corrected PPM:104296.0
2021-11-07 16:36:52.706751	Light intensity:2668	Temperature:23	Humidity:47	PPM:5592.0	Corrected PPM:104296.0
2021-11-07 16:37:53.877305	Light intensity:2500	Temperature:23	Humidity:46	PPM:5592.0	Corrected PPM:104296.0
2021-11-07 16:38:55.287640	Light intensity:2574	Temperature:23	Humidity:46	PPM:5592.0	Corrected PPM:104296.0
2021-11-07 16:39:56.671914	Light intensity:2510	Temperature:23	Humidity:46	PPM:255758.9	Corrected PPM:7.071474e+07
2021-11-07 16:40:57.878776	Light intensity:2670	Temperature:23	Humidity:46	PPM:441594.1	Corrected PPM:20915.53
2021-11-07 16:41:59.375376	Light intensity:2690	Temperature:23	Humidity:46	PPM:3.957045e+08	Corrected PPM:20915.53
2021-11-07 16:43:00.572136	Light intensity:2668	Temperature:23	Humidity:46	PPM:3.957045e+08	Corrected PPM:20915.53
2021-11-07 16:44:01.871703	Light intensity:2687	Temperature:23	Humidity:46	PPM:3.957045e+08	Corrected PPM:20915.53
2021-11-07 16:45:03.478175	Light intensity:2628	Temperature:23	Humidity:47	PPM:3.957045e+08	Corrected PPM:20915.53
